order_mode,selected_tokens,key_dim,value_dim,query_count,torch_flat_total_ms,torch_gather_k_ms,torch_gather_v_ms,torch_score_softmax_ms,torch_value_ms,best_triton_grouped_ms,best_triton_grouped_per_query_ms,best_triton_vs_flat_speedup,best_oneq_repeated_ms,best_grouped_vs_best_oneq_repeated_speedup,best_variant,best_oneq_variant,order_span_mean,order_span_p95,monotonic_fraction
clustered_segment,1024,128,128,4,0.12800000190734864,0.011813119649887086,0.011800960302352906,0.0661075210571289,0.03043328046798706,0.042536959648132325,0.010634239912033081,3.009147879072,0.14733311653137207,3.463649441570774,"{""block_d"": 64, ""block_n"": 128, ""block_q"": 4, ""block_v"": 128, ""num_n_blocks"": 8, ""num_q_blocks"": 1, ""num_v_blocks"": 1, ""warps"": 4}","{""block_d"": 64, ""block_n"": 128, ""block_v"": 128, ""num_n_blocks"": 8, ""num_v_blocks"": 1, ""warps"": 4}",7.8279571533203125,1.0,1.0
