policy,queue_ms,queue_mean_ms,queue_min_ms,queue_max_ms,speedup_vs_static_isolated,regret_vs_oracle_pct,selections
static_best_isolated,0.9605759978294373,0.9605759978294373,0.9605759978294373,0.9605759978294373,1.0,8.009501688792952,"{""compute:large"": ""B512_W4"", ""compute:small"": ""B512_W4"", ""idle:large"": ""B512_W4"", ""idle:small"": ""B512_W4"", ""memory:large"": ""B512_W4"", ""memory:small"": ""B512_W4""}"
static_best_average,0.9907199740409851,0.9907199740409851,0.9907199740409851,0.9907199740409851,0.9695736666248935,11.398963695844078,"{""compute:large"": ""B512_W4"", ""compute:small"": ""B512_W4"", ""idle:large"": ""B512_W4"", ""idle:small"": ""B512_W4"", ""memory:large"": ""B512_W4"", ""memory:small"": ""B512_W4""}"
load_aware,1.0137439966201782,1.0137439966201782,1.0137439966201782,1.0137439966201782,0.9475528348695499,13.987840797988515,"{""compute:large"": ""B512_W4"", ""compute:small"": ""B512_W4"", ""idle:large"": ""B1024_W4"", ""idle:small"": ""B1024_W4"", ""memory:large"": ""B512_W4"", ""memory:small"": ""B512_W4""}"
resource_aware,0.9555680155754089,0.9555680155754089,0.9555680155754089,0.9555680155754089,1.0052408433229243,7.446391982797618,"{""compute:large"": ""B512_W4"", ""compute:small"": ""B512_W4"", ""idle:large"": ""B1024_W4"", ""idle:small"": ""B1024_W4"", ""memory:large"": ""B512_W4"", ""memory:small"": ""B1024_W4""}"
oracle_context,0.8893439769744873,0.8893439769744873,0.8893439769744873,0.8893439769744873,1.0800950168879295,0.0,"{""compute:large"": ""B512_W4"", ""compute:small"": ""B512_W4"", ""idle:large"": ""B1024_W4"", ""idle:small"": ""B1024_W4"", ""memory:large"": ""B512_W4"", ""memory:small"": ""B1024_W4""}"
