order_mode,block_n,block_d,block_v,warps,triton_ssv_ms,triton_vs_flat_speedup,max_abs_diff_triton_vs_flat,mean_abs_diff_triton_vs_flat,relative_max_abs_diff_triton
random_shuffled,256,32,32,4,0.021875200271606447,5.8729080936671805,0.00018647313117980957,5.599845462711528e-05,0.0006455661358105245
random_shuffled,256,64,32,4,0.022487039566040038,5.713114896623616,0.0002390742301940918,5.535507807508111e-05,0.000827670056172611
random_shuffled,256,64,64,4,0.021422080993652344,5.997131686869064,0.0002390742301940918,5.53545614820905e-05,0.000827670056172611
random_shuffled,256,64,128,4,0.020989439487457275,6.120746616529653,0.0002390742301940918,5.53549180040136e-05,0.000827670056172611
random_shuffled,256,128,64,4,0.020992000102996827,6.120000004543036,0.00018328428268432617,5.921226693317294e-05,0.0006345264080605282
random_shuffled,256,64,64,8,0.026009600162506103,4.939370075780874,0.00023908913135528564,5.535446689464152e-05,0.0008277216436854614
