order_mode,selected_tokens,key_dim,value_dim,query_count,torch_flat_total_ms,torch_gather_k_ms,torch_gather_v_ms,torch_score_softmax_ms,torch_value_ms,best_triton_grouped_ms,best_triton_grouped_per_query_ms,best_triton_vs_flat_speedup,best_oneq_repeated_ms,best_grouped_vs_best_oneq_repeated_speedup,best_variant,best_oneq_variant,order_span_mean,order_span_p95,monotonic_fraction
random_segment,1024,128,128,4,0.12306431770324706,0.011960320472717285,0.011878399848937989,0.06606847763061524,0.03014656066894531,0.03381247997283936,0.00845311999320984,3.6396122911452005,0.12375679969787598,3.6600923622664308,"{""block_d"": 64, ""block_n"": 64, ""block_q"": 4, ""block_v"": 64, ""num_n_blocks"": 16, ""num_q_blocks"": 1, ""num_v_blocks"": 2, ""warps"": 4}","{""block_d"": 64, ""block_n"": 64, ""block_v"": 64, ""num_n_blocks"": 16, ""num_v_blocks"": 2, ""warps"": 4}",92.69012451171875,212.0,0.5200390815734863
