order_mode,selected_tokens,key_dim,value_dim,query_count,torch_flat_total_ms,torch_gather_k_ms,torch_gather_v_ms,torch_score_softmax_ms,torch_value_ms,best_triton_grouped_ms,best_triton_grouped_per_query_ms,best_triton_vs_flat_speedup,best_oneq_repeated_ms,best_grouped_vs_best_oneq_repeated_speedup,best_variant,best_oneq_variant,order_span_mean,order_span_p95,monotonic_fraction
random_shuffled,1024,128,128,2,0.1387724781036377,0.012859519720077515,0.012086399793624879,0.07251967906951905,0.03368639945983887,0.043171200752258304,0.021585600376129152,3.2144688052573667,0.07868415832519532,1.8226075938154052,"{""block_d"": 64, ""block_n"": 128, ""block_q"": 4, ""block_v"": 128, ""num_n_blocks"": 8, ""num_q_blocks"": 1, ""num_v_blocks"": 1, ""warps"": 4}","{""block_d"": 64, ""block_n"": 128, ""block_v"": 64, ""num_n_blocks"": 8, ""num_v_blocks"": 2, ""warps"": 8}",2767.726318359375,6324.39990234375,0.5112414360046387
