order_mode,selected_tokens,key_dim,value_dim,query_count,torch_flat_total_ms,torch_gather_k_ms,torch_gather_v_ms,torch_score_softmax_ms,torch_value_ms,best_triton_grouped_ms,best_triton_grouped_per_query_ms,best_triton_vs_flat_speedup,best_oneq_repeated_ms,best_grouped_vs_best_oneq_repeated_speedup,best_variant,best_oneq_variant,order_span_mean,order_span_p95,monotonic_fraction
random_shuffled,1024,128,128,4,0.13059776306152343,0.0122707200050354,0.012881920337677003,0.06537216186523437,0.02920831918716431,0.04325376033782959,0.010813440084457398,3.019338943978544,0.14749695777893065,3.4100378008043455,"{""block_d"": 64, ""block_n"": 128, ""block_q"": 4, ""block_v"": 64, ""num_n_blocks"": 8, ""num_q_blocks"": 1, ""num_v_blocks"": 2, ""warps"": 8}","{""block_d"": 128, ""block_n"": 128, ""block_v"": 64, ""num_n_blocks"": 8, ""num_v_blocks"": 2, ""warps"": 4}",2767.726318359375,6324.39990234375,0.5112414360046387
