order_mode,selected_tokens,key_dim,value_dim,query_count,torch_flat_total_ms,torch_gather_k_ms,torch_gather_v_ms,torch_score_softmax_ms,torch_value_ms,best_triton_grouped_ms,best_triton_grouped_per_query_ms,best_triton_vs_flat_speedup,best_oneq_repeated_ms,best_grouped_vs_best_oneq_repeated_speedup,best_variant,best_oneq_variant,order_span_mean,order_span_p95,monotonic_fraction
random_sorted,512,128,128,4,0.10643136024475097,0.009154559969902039,0.009338240027427674,0.05601280212402344,0.024310400485992433,0.030266880989074707,0.007566720247268677,3.5164297333170538,0.10661888122558594,3.522625316565379,"{""block_d"": 64, ""block_n"": 64, ""block_q"": 4, ""block_v"": 64, ""num_n_blocks"": 8, ""num_q_blocks"": 1, ""num_v_blocks"": 2, ""warps"": 4}","{""block_d"": 64, ""block_n"": 128, ""block_v"": 128, ""num_n_blocks"": 4, ""num_v_blocks"": 1, ""warps"": 4}",15.988258361816406,45.0,1.0
