order_mode,status,block_n,block_d,block_v,block_q,warps,num_n_blocks,num_v_blocks,num_q_blocks,triton_grouped_ms,triton_oneq_repeated_ms,triton_grouped_per_query_ms,grouped_vs_flat_speedup,oneq_repeated_vs_flat_speedup,grouped_vs_oneq_repeated_speedup,max_abs_diff_grouped_vs_flat,mean_abs_diff_grouped_vs_flat,relative_max_abs_diff_grouped,max_abs_diff_oneq_vs_flat,relative_max_abs_diff_oneq,error_type,error
clustered_segment,ok,128,64,64,4,4,8,2,2,0.03561471939086914,0.22161088943481444,0.004451839923858642,2.8405692475031294,0.4565031841087108,6.222452211476101,1.043081283569336e-07,2.3754850531076954e-08,6.187824518246922e-07,9.685754776000977e-08,5.745837052657856e-07,,
clustered_segment,ok,128,64,128,4,4,8,1,2,0.032435200214385985,0.22257984161376954,0.004054400026798248,3.1190211865961,0.4545158983251688,6.862292822075712,1.043081283569336e-07,2.3754850531076954e-08,6.187824518246922e-07,1.043081283569336e-07,6.187824518246922e-07,,
clustered_segment,failed,256,64,64,4,4,4,2,2,,,,,,,,,,,,OutOfResources,"out of resource: shared memory, Required: 133120, Hardware limit: 101376. Reducing block sizes or `num_stages` may help."
clustered_segment,ok,128,128,64,4,4,8,2,2,0.03250175952911377,0.24621055603027345,0.0040627199411392215,3.1126338427781346,0.4108925234209581,7.575299294480593,1.043081283569336e-07,2.3754850531076954e-08,6.187824518246922e-07,7.450580596923828e-08,4.4198746558906585e-07,,
clustered_segment,ok,128,64,64,4,8,8,2,2,0.02732032060623169,0.21006336212158203,0.003415040075778961,3.7029608150747895,0.4815979123556187,7.688905454267149,1.043081283569336e-07,2.387943709436513e-08,6.187824518246922e-07,8.940696716308594e-08,5.303849587068791e-07,,
clustered_segment,ok,64,64,64,4,4,16,2,2,0.03481600046157837,0.21835775375366212,0.0043520000576972966,2.9057351596660084,0.463304256070914,6.27176444332351,1.1175870895385742e-07,2.366589058055979e-08,6.629811983835988e-07,8.195638656616211e-08,4.861862121479725e-07,,
