order_mode,selected_tokens,key_dim,value_dim,query_count,torch_flat_total_ms,torch_gather_k_ms,torch_gather_v_ms,torch_score_softmax_ms,torch_value_ms,best_triton_grouped_ms,best_triton_grouped_per_query_ms,best_triton_vs_flat_speedup,best_oneq_repeated_ms,best_grouped_vs_best_oneq_repeated_speedup,best_variant,best_oneq_variant,order_span_mean,order_span_p95,monotonic_fraction
random_segment,128,128,128,4,0.1773375988006592,0.01744000017642975,0.016761599481105803,0.08637440204620361,0.044268798828125,0.06778879761695862,0.016947199404239655,2.6160310410387764,0.23388159275054932,3.450151071746396,"{""block_d"": 64, ""block_n"": 128, ""block_q"": 4, ""block_v"": 64, ""num_n_blocks"": 1, ""num_q_blocks"": 1, ""num_v_blocks"": 2, ""warps"": 4}","{""block_d"": 64, ""block_n"": 128, ""block_v"": 64, ""num_n_blocks"": 1, ""num_v_blocks"": 2, ""warps"": 4}",21.755905151367188,52.0,0.5039370059967041
