order_mode,selected_tokens,key_dim,value_dim,query_count,torch_flat_total_ms,torch_gather_k_ms,torch_gather_v_ms,torch_score_softmax_ms,torch_value_ms,best_triton_grouped_ms,best_triton_grouped_per_query_ms,best_triton_vs_flat_speedup,best_oneq_repeated_ms,best_grouped_vs_best_oneq_repeated_speedup,best_variant,best_oneq_variant,order_span_mean,order_span_p95,monotonic_fraction
random_segment,2048,128,128,4,0.13162495613098144,0.01294335961341858,0.012961920499801636,0.0674777603149414,0.032150399684906,0.03266304016113281,0.008165760040283203,4.029782760014108,0.11893247604370118,3.6411943118884618,"{""block_d"": 64, ""block_n"": 128, ""block_q"": 4, ""block_v"": 64, ""num_n_blocks"": 16, ""num_q_blocks"": 1, ""num_v_blocks"": 2, ""warps"": 8}","{""block_d"": 64, ""block_n"": 128, ""block_v"": 128, ""num_n_blocks"": 16, ""num_v_blocks"": 1, ""warps"": 4}",90.23790740966797,206.0,0.5134342908859253
