order_mode,block_n,block_d,block_v,warps,triton_ssv_ms,triton_vs_flat_speedup,max_abs_diff_triton_vs_flat,mean_abs_diff_triton_vs_flat,relative_max_abs_diff_triton
random_segment,256,32,32,4,0.021891200542449953,6.405613257045023,0.00018645823001861572,5.599905125563964e-05,0.0006455144816967008
random_segment,256,64,32,4,0.02185215950012207,6.41705751811693,0.00023905932903289795,5.535248783417046e-05,0.0008276183832702126
random_segment,256,64,64,4,0.02174976110458374,6.4472691784093215,0.00023905932903289795,5.535376840271056e-05,0.0008276183832702126
random_segment,256,64,128,4,0.024552319049835205,5.7113368445043005,0.00023905932903289795,5.53548670723103e-05,0.0008276183832702126
random_segment,256,128,64,4,0.02178623914718628,6.436474118363796,0.0001832917332649231,5.921388219576329e-05,0.0006345521363470205
random_segment,256,64,64,8,0.02066431999206543,6.7859268759481095,0.00023905932903289795,5.535311356652528e-05,0.0008276183832702126
