order_mode,selected_tokens,key_dim,value_dim,query_count,torch_flat_total_ms,torch_gather_k_ms,torch_gather_v_ms,torch_score_softmax_ms,torch_value_ms,best_triton_grouped_ms,best_triton_grouped_per_query_ms,best_triton_vs_flat_speedup,best_oneq_repeated_ms,best_grouped_vs_best_oneq_repeated_speedup,best_variant,best_oneq_variant,order_span_mean,order_span_p95,monotonic_fraction
random_segment,16,64,64,2,0.17744000752766928,0.014677333335081736,0.01331199953953425,0.07850666840871175,0.04201599955558777,0.08191999793052673,0.04095999896526337,2.166015771608655,0.10103467106819153,1.2333334182195077,"{""block_d"": 32, ""block_n"": 16, ""block_q"": 2, ""block_v"": 32, ""num_n_blocks"": 1, ""num_q_blocks"": 1, ""num_v_blocks"": 2, ""warps"": 4}","{""block_d"": 32, ""block_n"": 16, ""block_v"": 32, ""num_n_blocks"": 1, ""num_v_blocks"": 2, ""warps"": 4}",9.666666984558105,17.299999237060547,0.6000000238418579
