policy,queue_ms,queue_mean_ms,queue_min_ms,queue_max_ms,speedup_vs_static_isolated,regret_vs_oracle_pct,selections
static_best_isolated,1.8228479623794556,1.8228479623794556,1.8228479623794556,1.8228479623794556,1.0,10.529226515870626,"{""compute:large"": ""B1024_W4"", ""compute:small"": ""B1024_W4"", ""idle:large"": ""B1024_W4"", ""idle:small"": ""B1024_W4"", ""memory:large"": ""B1024_W4"", ""memory:small"": ""B1024_W4""}"
static_best_average,1.8055039644241333,1.8055039644241333,1.8055039644241333,1.8055039644241333,1.0096061810425623,9.477565204418049,"{""compute:large"": ""B1024_W4"", ""compute:small"": ""B1024_W4"", ""idle:large"": ""B1024_W4"", ""idle:small"": ""B1024_W4"", ""memory:large"": ""B1024_W4"", ""memory:small"": ""B1024_W4""}"
load_aware,2.178800106048584,2.178800106048584,2.178800106048584,2.178800106048584,0.8366292792620273,32.112548838078034,"{""compute:large"": ""B1024_W4"", ""compute:small"": ""B1024_W4"", ""idle:large"": ""B512_W4"", ""idle:small"": ""B512_W4"", ""memory:large"": ""B1024_W4"", ""memory:small"": ""B1024_W4""}"
resource_aware,1.6236799955368042,1.6236799955368042,1.6236799955368042,1.6236799955368042,1.122664544362268,-1.5474149683269878,"{""compute:large"": ""B512_W4"", ""compute:small"": ""B1024_W4"", ""idle:large"": ""B1024_W4"", ""idle:small"": ""B512_W4"", ""memory:large"": ""B1024_W4"", ""memory:small"": ""B1024_W4""}"
oracle_context,1.6491999626159668,1.6491999626159668,1.6491999626159668,1.6491999626159668,1.1052922651587063,0.0,"{""compute:large"": ""B512_W4"", ""compute:small"": ""B1024_W4"", ""idle:large"": ""B1024_W4"", ""idle:small"": ""B512_W4"", ""memory:large"": ""B1024_W4"", ""memory:small"": ""B1024_W4""}"
