kind,chunks,serial_ms,multistream_ms,gemm_ms,stream_speedup,overlap_ratio,chunk_overhead
full,1,0.9684992218017578,0.9213362884521484,0.943656997680664,1.051189705583879,0.04483913205767864,1.0
chunked,2,1.0917068481445313,1.1120639801025392,0.988832015991211,0.9816942798955409,-0.10131233514245319,1.0478722866693924
chunked,4,0.9831014251708985,0.9598770904541015,0.9109913635253907,1.0241951130491196,-0.029997327671764884,0.9653839962660591
chunked,8,1.056153564453125,1.0650617980957031,0.9568665313720703,0.9916359467042141,-0.08924623307948143,1.0139982363548121
chunked,16,1.009890594482422,1.0142924499511718,0.9409535980224609,0.9956601713155196,-0.05448503530942128,0.9971351882465265
